movieId,rating,userId,MovieIdsNew
32,4.5,782,27
47,4.5,782,37
50,4.5,782,39
110,4.0,782,71
150,4.5,782,84
165,4.0,782,96
185,4.0,782,108
198,4.0,782,115
223,4.5,782,124
253,3.5,782,143
260,3.0,782,146
296,4.5,782,164
345,4.0,782,189
356,3.0,782,196
357,4.5,782,197
367,4.0,782,205
377,3.5,782,213
380,3.0,782,216
454,4.0,782,242
457,3.5,782,244
471,4.0,782,248
480,3.0,782,252
500,3.5,782,263
589,4.0,782,306
590,4.0,782,307
593,4.0,782,309
595,3.5,782,311
597,3.5,782,313
608,4.0,782,316
648,3.5,782,325
733,4.0,782,344
780,4.0,782,356
858,4.5,782,380
953,4.0,782,422
969,5.0,782,427
1079,4.5,782,468
1136,4.5,782,498
1196,4.5,782,517
1197,4.0,782,518
1198,4.0,782,519
1199,5.0,782,520
1204,5.0,782,524
1207,4.5,782,526
1210,4.0,782,529
1240,4.0,782,554
1252,4.5,782,566
1259,4.0,782,572
1270,4.0,782,583
1302,4.5,782,614
1372,3.0,782,642
1500,4.5,782,686
1641,4.0,782,727
1653,5.0,782,731
1961,4.0,782,819
2248,4.0,782,933
2302,4.0,782,950
2396,4.0,782,994
2502,4.5,782,1038
2529,4.0,782,1043
2617,4.0,782,1064
2683,4.0,782,1079
2700,4.0,782,1088
2710,4.0,782,1093
2712,4.5,782,1094
2858,5.0,782,1140
2918,4.0,782,1156
2997,4.5,782,1184
3408,4.0,782,1293
3421,4.0,782,1296
3481,5.0,782,1314
3504,4.5,782,1321
3578,4.5,782,1340
3723,4.5,782,1372
4027,4.0,782,1441
4226,5.0,782,1463
4886,4.0,782,1530
4963,4.0,782,1537
4973,3.0,782,1538
5902,4.5,782,1617
6218,4.0,782,1638
6711,4.5,782,1676
6754,4.5,782,1678
6863,4.0,782,1685
7153,5.0,782,1708
39,3.5,783,30
47,3.5,783,37
150,3.5,783,84
265,3.0,783,149
292,3.0,783,162
296,3.5,783,164
337,4.0,783,184
344,3.0,783,188
356,5.0,783,196
364,4.5,783,202
500,4.0,783,263
529,4.0,783,278
539,3.0,783,286
586,4.0,783,303
588,4.0,783,305
597,3.5,783,313
648,4.0,783,325
750,3.5,783,351
765,3.5,783,354
912,4.5,783,397
923,2.5,783,406
1073,4.0,783,465
1097,4.0,783,483
1101,3.5,783,485
1136,3.0,783,498
1148,3.0,783,500
1197,3.5,783,518
1247,4.5,783,561
1270,4.0,783,583
1288,2.5,783,601
1293,4.0,783,606
1307,4.0,783,618
1393,3.5,783,657
1569,2.5,783,700
1580,3.0,783,702
1639,4.0,783,726
1653,3.5,783,731
1682,4.0,783,740
1704,4.0,783,748
1721,3.5,783,754
1732,2.0,783,758
1784,3.5,783,769
1968,3.5,783,825
2053,2.5,783,859
2065,4.0,783,865
2329,4.0,783,959
2424,3.0,783,1015
2502,4.0,783,1038
2571,3.0,783,1053
2572,4.0,783,1054
2657,2.5,783,1072
2683,1.5,783,1079
2701,1.0,783,1089
2706,1.0,783,1091
2724,1.0,783,1103
2858,3.0,783,1140
2918,3.0,783,1156
2959,4.0,783,1170
3114,4.0,783,1225
3418,4.0,783,1295
3421,1.0,783,1296
3424,3.5,783,1297
3578,4.5,783,1340
3911,3.0,783,1402
3916,4.5,783,1403
3977,3.5,783,1412
4022,5.0,783,1438
4025,3.0,783,1440
4226,5.0,783,1463
4246,3.0,783,1468
4306,4.5,783,1474
4848,4.0,783,1521
4886,5.0,783,1530
4963,4.0,783,1537
4973,5.0,783,1538
4995,4.0,783,1545
5299,4.0,783,1572
5418,3.5,783,1580
5669,4.0,783,1602
5878,4.5,783,1614
5952,4.5,783,1621
5989,4.5,783,1626
6218,3.5,783,1638
6377,5.0,783,1651
6711,3.5,783,1676
6942,4.5,783,1695
7153,4.5,783,1708
7361,5.0,783,1724
8360,3.5,783,1740
8464,3.5,783,1746
8622,3.0,783,1750
8784,3.5,783,1760
32587,1.5,783,1804
33166,4.0,783,1807
33679,3.0,783,1811
33794,5.0,783,1812
34162,3.5,783,1816
35836,3.5,783,1820
44191,4.0,783,1843
44195,4.0,783,1844
46578,4.0,783,1859
48516,3.0,783,1870
48780,5.0,783,1873
49272,3.0,783,1874
50872,4.0,783,1877
51662,2.0,783,1880
52973,3.5,783,1884
55820,3.5,783,1908
56367,4.0,783,1911
58559,4.5,783,1916
59315,4.0,783,1919
60069,5.0,783,1925
60684,3.5,783,1928
63082,4.0,783,1934
68954,5.0,783,1948
69122,2.5,783,1949
69757,5.0,783,1951
72011,4.5,783,1955
72998,3.0,783,1958
77561,3.5,783,1964
78499,4.5,783,1965
79132,4.0,783,1967
80463,4.0,783,1969
1,5.0,784,0
62,5.0,784,45
260,5.0,784,146
356,2.0,784,196
457,5.0,784,244
475,1.0,784,250
527,5.0,784,277
590,5.0,784,307
596,4.0,784,312
745,5.0,784,349
750,4.0,784,351
832,4.0,784,373
903,2.0,784,390
904,5.0,784,391
912,4.0,784,397
922,3.0,784,405
1023,5.0,784,444
1079,4.0,784,468
1136,5.0,784,498
1148,5.0,784,500
1193,5.0,784,515
1196,3.0,784,517
1197,5.0,784,518
1198,4.0,784,519
1200,4.0,784,521
1223,4.0,784,541
1234,4.0,784,550
1270,4.0,784,583
1288,5.0,784,601
1380,5.0,784,650
1641,4.0,784,727
1663,5.0,784,732
1704,4.0,784,748
1721,4.0,784,754
1947,3.0,784,806
1962,3.0,784,820
2000,4.0,784,834
2078,3.0,784,869
2080,5.0,784,870
2087,4.0,784,875
2090,4.0,784,878
2096,4.0,784,881
2291,4.0,784,944
2313,4.0,784,954
2406,3.0,784,1001
1,2.5,785,0
2,2.5,785,1
39,1.5,785,30
47,4.0,785,37
111,3.0,785,72
216,2.5,785,121
231,2.0,785,130
253,3.0,785,143
260,5.0,785,146
293,4.0,785,163
296,4.0,785,164
344,2.5,785,188
356,3.5,785,196
364,3.0,785,202
367,2.5,785,205
374,2.0,785,211
380,2.5,785,216
419,1.0,785,226
551,3.0,785,295
586,2.5,785,303
587,1.5,785,304
588,2.5,785,305
673,2.0,785,331
778,3.5,785,355
837,3.0,785,375
858,4.0,785,380
903,4.0,785,390
1033,2.5,785,452
1059,2.0,785,461
1097,3.5,785,483
1172,3.5,785,503
1196,4.0,785,517
1210,4.0,785,529
1214,4.0,785,533
1219,4.0,785,537
1225,3.5,785,543
1265,2.5,785,578
1367,1.0,785,639
1380,1.0,785,650
1407,1.5,785,662
1485,2.5,785,683
1499,1.0,785,685
1682,4.0,785,740
1721,2.0,785,754
1777,2.5,785,767
1884,2.0,785,785
1892,2.0,785,788
1907,2.5,785,791
1911,2.5,785,793
1923,2.0,785,801
1994,3.5,785,832
2052,1.0,785,858
2174,2.5,785,919
2273,3.0,785,938
2291,3.0,785,944
2296,2.0,785,946
2316,1.5,785,955
2324,4.0,785,958
2329,4.0,785,959
2355,3.0,785,970
2384,1.0,785,986
2572,2.5,785,1054
2581,1.5,785,1056
2617,1.0,785,1064
2628,2.5,785,1066
2687,2.0,785,1081
2692,3.0,785,1084
2694,3.5,785,1086
2706,2.0,785,1091
2716,3.0,785,1096
2762,3.0,785,1118
2840,2.5,785,1137
2950,1.0,785,1167
2959,3.5,785,1170
2987,2.5,785,1178
3147,4.0,785,1227
3156,3.0,785,1231
3157,1.5,785,1232
3483,2.5,785,1315
3535,3.5,785,1332
3624,3.0,785,1348
3752,2.5,785,1379
3948,2.0,785,1404
3968,1.5,785,1409
3979,1.0,785,1414
4015,0.5,785,1433
4016,3.0,785,1434
4025,2.5,785,1440
4247,2.0,785,1469
4270,1.5,785,1471
4299,2.0,785,1473
4306,3.5,785,1474
4340,2.0,785,1481
4447,2.0,785,1493
4700,1.0,785,1511
4886,3.5,785,1530
4890,2.0,785,1532
4973,3.0,785,1538
4993,3.5,785,1544
5014,3.5,785,1549
5218,3.5,785,1563
5679,3.0,785,1604
5903,3.5,785,1618
5971,3.5,785,1625
6155,2.0,785,1634
6156,3.0,785,1635
6242,3.0,785,1639
6287,2.0,785,1642
6373,2.5,785,1650
6377,3.5,785,1651
6593,3.0,785,1668
6863,3.0,785,1685
6874,3.0,785,1689
7147,5.0,785,1707
7254,2.5,785,1715
7293,2.0,785,1717
7360,3.0,785,1723
7361,4.0,785,1724
7387,3.0,785,1728
7444,1.0,785,1730
7451,1.5,785,1732
7458,2.0,785,1734
8360,3.0,785,1740
8361,2.0,785,1741
8529,3.0,785,1748
8533,2.0,785,1749
8874,3.0,785,1767
8950,4.0,785,1773
8957,3.0,785,1774
8961,3.0,785,1776
30707,4.0,785,1793
30793,3.0,785,1795
30825,2.0,785,1798
33660,4.0,785,1810
33679,2.5,785,1811
33794,3.0,785,1812
34162,2.0,785,1816
35836,3.0,785,1820
39183,3.0,785,1830
40629,2.5,785,1835
41566,2.0,785,1839
44022,3.0,785,1842
44191,4.0,785,1843
45720,2.0,785,1854
46972,1.5,785,1862
47099,3.5,785,1864
48516,4.0,785,1870
48780,4.0,785,1873
50872,3.5,785,1877
51255,3.5,785,1878
51540,2.5,785,1879
51662,2.0,785,1880
53121,2.5,785,1886
54272,3.0,785,1896
54503,3.0,785,1898
55247,4.5,785,1903
56367,3.0,785,1911
58559,3.5,785,1916
58803,2.0,785,1917
59315,3.5,785,1919
59369,2.5,785,1920
59784,3.5,785,1923
60069,4.0,785,1925
61024,3.0,785,1929
61132,3.0,785,1930
63082,3.5,785,1934
64614,4.0,785,1937
66097,2.5,785,1940
68954,4.0,785,1948
69122,3.0,785,1949
69757,1.0,785,1951
71535,3.0,785,1954
72226,3.0,785,1956
72378,1.0,785,1957
72998,4.0,785,1958
76093,5.0,785,1962
78499,3.0,785,1965
79091,4.0,785,1966
79132,3.5,785,1967
80463,3.5,785,1969
81562,3.5,785,1970
81591,4.0,785,1971
81847,3.0,785,1974
84152,3.5,785,1976
86332,2.0,785,1978
86882,3.0,785,1979
91500,3.5,785,1985
91529,3.5,785,1986
91542,3.0,785,1987
92259,3.5,785,1989
98809,3.5,785,1993
99114,4.0,785,1994
106487,3.5,785,1997
112852,3.5,785,1999
1,4.0,786,0
10,3.0,786,8
19,3.0,786,16
32,3.5,786,27
36,4.5,786,29
47,3.5,786,37
50,5.0,786,39
58,3.0,786,42
110,3.0,786,71
123,3.5,786,75
223,4.5,786,124
231,3.5,786,130
233,3.0,786,132
246,4.0,786,138
260,3.0,786,146
293,3.5,786,163
296,3.0,786,164
318,5.0,786,176
344,3.5,786,188
356,3.5,786,196
367,4.0,786,205
466,4.0,786,246
475,4.5,786,250
500,3.5,786,263
539,3.5,786,286
586,3.5,786,303
589,4.0,786,306
590,4.0,786,307
593,4.0,786,309
597,3.5,786,313
608,4.0,786,316
628,4.0,786,321
648,3.0,786,325
750,3.0,786,351
778,3.5,786,355
780,3.0,786,356
800,3.5,786,366
858,4.5,786,380
903,4.0,786,390
904,2.5,786,391
908,3.5,786,393
909,4.0,786,394
911,3.5,786,396
912,4.5,786,397
913,4.0,786,398
922,3.5,786,405
923,3.0,786,406
924,2.5,786,407
942,4.0,786,416
951,4.0,786,420
953,3.5,786,422
1060,3.5,786,462
1079,3.0,786,468
1086,4.0,786,473
1089,4.0,786,475
1092,3.5,786,478
1097,3.5,786,483
1136,4.0,786,498
1183,3.0,786,509
1193,5.0,786,515
1196,3.0,786,517
1198,3.0,786,519
1199,3.0,786,520
1200,3.0,786,521
1201,4.0,786,522
1203,4.5,786,523
1213,3.5,786,532
1214,2.5,786,533
1219,3.5,786,537
1221,3.5,786,539
1225,4.5,786,543
1234,5.0,786,550
1240,4.0,786,554
1245,3.5,786,559
1248,3.5,786,562
1249,3.5,786,563
1252,3.5,786,566
1258,3.0,786,571
1265,3.5,786,578
1266,3.5,786,579
1267,3.5,786,580
1269,2.5,786,582
1270,3.5,786,583
1278,4.5,786,591
1284,3.5,786,597
1291,3.0,786,604
1293,4.0,786,606
1307,4.0,786,618
1380,3.5,786,650
1387,3.0,786,653
1393,3.5,786,657
1394,3.5,786,658
1517,3.5,786,689
1617,4.0,786,719
1625,4.0,786,722
1645,3.5,786,730
1653,4.0,786,731
1682,4.0,786,740
1704,3.5,786,748
1721,3.5,786,754
1732,3.0,786,758
1784,4.0,786,769
1834,3.5,786,778
1892,4.0,786,788
1917,2.5,786,797
1923,4.0,786,801
1994,3.0,786,832
1997,3.0,786,833
2076,2.0,786,868
2150,3.5,786,913
2232,3.5,786,929
2302,4.0,786,950
2321,3.5,786,957
2324,5.0,786,958
2329,4.5,786,959
2334,3.0,786,961
2395,3.5,786,993
2413,3.5,786,1008
2502,3.5,786,1038
2542,5.0,786,1050
2594,4.0,786,1057
2617,3.0,786,1064
2692,5.0,786,1084
2707,3.5,786,1092
2762,4.5,786,1118
2791,3.0,786,1125
2858,3.0,786,1140
2890,4.5,786,1149
2959,5.0,786,1170
2987,3.0,786,1178
2997,2.5,786,1184
3006,4.0,786,1187
3044,4.0,786,1200
3052,2.5,786,1201
3101,3.5,786,1219
3114,4.0,786,1225
3160,3.0,786,1234
3176,4.0,786,1239
3252,4.0,786,1251
3408,3.5,786,1293
3481,3.5,786,1314
3499,3.5,786,1319
3504,2.5,786,1321
3507,3.5,786,1323
3671,4.0,786,1357
3683,3.5,786,1360
3730,3.5,786,1373
3735,3.0,786,1374
3911,3.5,786,1402
3948,3.5,786,1404
3949,5.0,786,1405
3977,3.0,786,1412
4011,4.0,786,1431
4022,3.5,786,1438
4027,3.5,786,1441
4105,2.0,786,1455
4226,5.0,786,1463
4235,3.5,786,1465
4499,3.5,786,1498
4720,5.0,786,1514
4734,3.5,786,1516
4848,3.0,786,1521
4878,3.0,786,1527
4963,4.0,786,1537
4973,3.0,786,1538
4995,2.5,786,1545
5013,3.0,786,1548
5135,3.5,786,1559
5291,4.0,786,1569
5388,3.5,786,1578
5418,3.0,786,1580
5445,4.0,786,1582
5669,4.0,786,1602
5679,3.5,786,1604
5902,4.0,786,1617
5952,3.0,786,1621
5989,3.5,786,1626
5995,4.0,786,1629
6016,4.0,786,1631
6242,3.5,786,1639
6323,3.5,786,1645
6365,2.5,786,1649
6378,3.0,786,1652
6539,2.5,786,1661
6708,4.5,786,1674
6787,4.0,786,1682
6870,3.0,786,1687
6934,2.0,786,1693
6957,3.5,786,1699
7090,3.0,786,1703
7153,3.0,786,1708
7254,2.5,786,1715
7361,3.5,786,1724
8360,2.5,786,1740
8529,3.5,786,1748
8636,3.0,786,1752
8644,2.0,786,1756
8665,3.0,786,1757
8798,4.0,786,1761
8874,3.0,786,1767
8950,3.5,786,1773
8957,4.0,786,1774
27773,3.5,786,1790
27831,3.5,786,1791
30707,2.0,786,1793
33166,3.5,786,1807
33794,3.5,786,1812
38061,3.0,786,1829
39292,3.0,786,1831
39446,4.0,786,1832
41997,4.0,786,1841
44191,1.0,786,1843
44199,3.5,786,1845
45728,4.0,786,1856
48516,2.5,786,1870
48780,3.0,786,1873
49530,3.5,786,1876
6,5.0,787,5
21,3.0,787,18
110,4.0,787,71
260,5.0,787,146
457,5.0,787,244
474,4.0,787,249
480,5.0,787,252
541,5.0,787,288
555,5.0,787,298
858,5.0,787,380
913,4.0,787,398
969,4.0,787,427
1196,4.0,787,517
1197,4.0,787,518
1198,5.0,787,519
1201,4.0,787,522
1214,5.0,787,533
1240,3.0,787,554
1267,5.0,787,580
1291,3.0,787,604
1304,4.0,787,616
1374,5.0,787,644
1376,4.0,787,646
1610,5.0,787,714
1617,2.0,787,719
1748,3.0,787,761
1954,4.0,787,812
2000,4.0,787,834
2001,4.0,787,835
2019,5.0,787,848
2193,2.0,787,924
2194,5.0,787,925
2288,3.0,787,942
2406,3.0,787,1001
2490,3.0,787,1035
2529,3.0,787,1043
2628,5.0,787,1066
2640,3.0,787,1067
2662,4.0,787,1073
2692,5.0,787,1084
2706,4.0,787,1091
2724,3.0,787,1103
2762,5.0,787,1118
1,4.0,788,0
2,3.5,788,1
24,4.0,788,21
158,2.5,788,89
168,3.5,788,97
236,4.0,788,135
277,4.5,788,155
364,4.0,788,202
543,4.0,788,290
589,3.5,788,306
904,4.5,788,391
1029,4.0,788,448
1080,5.0,788,469
1088,3.5,788,474
1197,5.0,788,518
1235,3.5,788,551
1258,4.0,788,571
1259,4.5,788,572
1387,5.0,788,653
1608,3.5,788,713
1682,4.5,788,740
1721,4.0,788,754
1954,4.5,788,812
2003,3.0,788,837
2046,4.5,788,857
2054,4.0,788,860
2078,5.0,788,869
2090,4.5,788,878
2100,3.5,788,882
2141,4.0,788,907
2144,5.0,788,910
2150,4.5,788,913
2193,4.5,788,924
2291,4.0,788,944
2407,4.5,788,1002
2409,4.0,788,1004
2431,5.0,788,1018
2571,5.0,788,1053
2662,4.0,788,1073
2717,3.5,788,1097
2918,4.0,788,1156
4002,4.0,788,1426
4306,5.0,788,1474
4886,4.0,788,1530
4993,5.0,788,1544
5618,5.0,788,1599
6377,4.5,788,1651
7153,5.0,788,1708
8961,4.0,788,1776
48394,5.0,788,1869
56367,4.0,788,1911
60069,5.0,788,1925
66097,4.5,788,1940
68954,5.0,788,1948
76093,5.0,788,1962
79091,5.0,788,1966
25,4.0,789,22
34,5.0,789,28
36,2.0,789,29
111,4.0,789,72
194,4.0,789,112
296,5.0,789,164
300,4.0,789,166
307,4.0,789,170
356,4.0,789,196
527,5.0,789,277
562,4.0,789,299
593,4.0,789,309
608,5.0,789,316
750,4.0,789,351
780,3.0,789,356
800,5.0,789,366
908,5.0,789,393
994,4.0,789,431
1060,4.0,789,462
1084,3.0,789,472
1090,5.0,789,476
1094,3.0,789,480
1132,3.0,789,496
1183,4.0,789,509
1193,4.0,789,515
1203,5.0,789,523
1208,4.0,789,527
1213,5.0,789,532
1221,5.0,789,539
1222,4.0,789,540
1228,5.0,789,546
1233,5.0,789,549
1246,4.0,789,560
1247,5.0,789,561
1250,5.0,789,564
1262,5.0,789,575
1263,5.0,789,576
1296,3.0,789,608
1299,5.0,789,611
1300,4.0,789,612
1357,3.0,789,635
1358,4.0,789,636
1391,2.0,789,656
1393,3.0,789,657
1586,2.0,789,704
1617,3.0,789,719
1619,3.0,789,720
1635,3.0,789,725
1676,3.0,789,737
1682,3.0,789,740
1704,4.0,789,748
1721,3.0,789,754
1729,4.0,789,757
1784,4.0,789,769
1810,1.0,789,775
1834,3.0,789,778
1961,4.0,789,819
1962,4.0,789,820
2028,5.0,789,854
2108,1.0,789,885
2194,4.0,789,925
2243,3.0,789,930
2268,4.0,789,936
2289,4.0,789,943
2395,5.0,789,993
2719,1.0,789,1099
2722,4.0,789,1101
2762,5.0,789,1118
2858,3.0,789,1140
2890,5.0,789,1149
2944,4.0,789,1162
5060,5.0,789,1554
2,4.0,790,1
253,5.0,790,143
260,4.0,790,146
317,3.0,790,175
590,3.0,790,307
653,4.0,790,326
673,2.0,790,331
788,3.0,790,363
968,5.0,790,426
1019,3.0,790,440
1097,5.0,790,483
1126,2.0,790,492
1197,4.0,790,518
1201,5.0,790,522
1214,5.0,790,533
1215,5.0,790,534
1219,5.0,790,537
1258,4.0,790,571
1266,5.0,790,579
1304,4.0,790,616
1333,5.0,790,622
1345,4.0,790,628
1347,5.0,790,629
1387,5.0,790,653
1645,4.0,790,730
1801,3.0,790,773
1909,5.0,790,792
1967,4.0,790,824
1994,4.0,790,832
1997,4.0,790,833
2005,4.0,790,839
2054,3.0,790,860
2100,5.0,790,882
2105,3.0,790,883
2161,3.0,790,916
2174,4.0,790,919
2193,5.0,790,924
2366,5.0,790,974
2401,5.0,790,996
2628,4.0,790,1066
2648,5.0,790,1071
2716,4.0,790,1096
2797,5.0,790,1129
2872,5.0,790,1145
2951,5.0,790,1168
2968,4.0,790,1172
3018,4.0,790,1190
3268,1.0,790,1265
3438,2.0,790,1300
3476,3.0,790,1311
3479,3.0,790,1313
3489,3.0,790,1317
3499,4.0,790,1319
3508,5.0,790,1324
3623,4.0,790,1347
3671,4.0,790,1357
3681,5.0,790,1359
3753,4.0,790,1380
3755,4.0,790,1381
3785,4.0,790,1383
3798,4.0,790,1386
3826,3.0,790,1390
1,4.5,791,0
6,4.0,791,5
16,4.0,791,13
32,3.5,791,27
47,4.0,791,37
48,3.0,791,38
50,4.5,791,39
69,3.5,791,49
104,3.0,791,68
110,5.0,791,71
147,3.0,791,83
175,4.0,791,103
180,4.5,791,106
223,4.0,791,124
260,5.0,791,146
266,2.5,791,150
293,2.0,791,163
296,4.5,791,164
318,4.0,791,176
329,3.0,791,181
356,4.0,791,196
364,4.0,791,202
371,4.0,791,208
377,3.5,791,213
441,4.0,791,237
457,4.0,791,244
480,3.5,791,252
494,0.5,791,261
541,4.0,791,288
551,2.5,791,295
553,4.5,791,297
555,4.0,791,298
586,3.5,791,303
588,4.0,791,305
589,4.5,791,306
592,4.5,791,308
593,4.0,791,309
594,3.0,791,310
608,4.0,791,316
750,4.5,791,351
778,4.5,791,355
785,3.5,791,361
858,4.5,791,380
913,4.5,791,398
919,4.0,791,402
923,4.0,791,406
953,5.0,791,422
1028,4.0,791,447
1036,3.0,791,454
1060,4.0,791,462
1073,4.0,791,465
1080,3.0,791,469
1089,4.5,791,475
1090,4.0,791,476
1097,3.5,791,483
1101,3.5,791,485
1136,4.0,791,498
1193,4.5,791,515
1196,5.0,791,517
1197,4.5,791,518
1198,4.0,791,519
1199,5.0,791,520
1200,4.0,791,521
1203,4.0,791,523
1206,4.0,791,525
1210,5.0,791,529
1213,4.5,791,532
1214,3.5,791,533
1215,4.5,791,534
1220,4.0,791,538
1221,5.0,791,539
1222,4.5,791,540
1228,3.5,791,546
1240,3.5,791,554
1246,4.0,791,560
1247,5.0,791,561
1257,4.0,791,570
1258,3.5,791,571
1259,3.5,791,572
1262,3.5,791,575
1265,4.5,791,578
1270,4.5,791,583
1278,3.5,791,591
1282,4.0,791,595
1289,2.5,791,602
1291,4.5,791,604
1307,4.0,791,618
1356,4.0,791,634
1358,3.0,791,636
1371,3.0,791,641
1372,3.5,791,642
1373,2.5,791,643
1374,4.5,791,644
1375,3.5,791,645
1376,3.5,791,646
1377,3.5,791,647
1394,3.0,791,658
1407,3.0,791,662
1466,4.0,791,679
1500,3.5,791,686
1527,2.5,791,691
1580,4.0,791,702
1584,4.0,791,703
1587,4.0,791,705
1617,4.0,791,719
1673,3.0,791,735
1676,4.0,791,737
1682,4.0,791,740
1704,4.0,791,748
1729,2.0,791,757
1732,4.5,791,758
1748,3.5,791,761
1753,5.0,791,762
1882,2.0,791,783
1884,3.0,791,785
1917,2.5,791,797
1921,4.0,791,800
1923,4.0,791,801
1947,4.0,791,806
1967,3.0,791,824
1968,4.0,791,825
2005,4.5,791,839
2018,4.0,791,847
2023,3.0,791,852
2028,3.5,791,854
2060,4.0,791,863
2081,4.5,791,871
2115,4.0,791,890
2133,3.0,791,900
2153,0.5,791,914
2161,4.5,791,916
2167,4.0,791,918
2174,3.5,791,919
2193,4.0,791,924
2232,4.0,791,929
2268,4.0,791,936
2302,3.0,791,950
2329,4.0,791,959
2355,3.0,791,970
2395,4.5,791,993
2502,4.5,791,1038
2541,4.0,791,1049
2542,2.5,791,1050
2571,4.5,791,1053
2599,4.5,791,1059
2616,3.0,791,1063
2617,4.0,791,1064
2628,3.0,791,1066
2640,3.0,791,1067
2692,5.0,791,1084
2700,5.0,791,1088
2716,4.0,791,1096
2728,4.0,791,1104
2762,4.0,791,1118
2791,4.5,791,1125
2804,3.5,791,1131
2858,4.5,791,1140
2916,4.0,791,1154
2918,4.5,791,1156
2947,4.0,791,1164
2959,4.5,791,1170
2987,4.5,791,1178
2997,4.0,791,1184
3000,4.5,791,1185
3006,3.5,791,1187
3052,2.5,791,1201
3098,4.0,791,1217
3114,4.0,791,1225
3147,2.5,791,1227
3160,3.0,791,1234
3253,4.0,791,1252
3361,5.0,791,1285
3386,3.0,791,1289
3396,4.0,791,1290
3398,4.0,791,1292
3421,4.0,791,1296
3471,3.0,791,1310
3481,3.0,791,1314
3510,3.0,791,1325
3555,3.5,791,1338
3578,4.5,791,1340
3671,4.5,791,1357
3735,4.5,791,1374
3744,4.0,791,1376
3753,3.5,791,1380
3793,4.0,791,1385
3868,5.0,791,1396
3897,3.0,791,1400
3949,2.0,791,1405
3994,4.5,791,1422
3996,3.5,791,1423
3998,4.0,791,1424
4006,3.5,791,1428
4011,3.0,791,1431
4015,3.5,791,1433
4022,3.0,791,1438
4027,4.0,791,1441
4034,4.5,791,1444
4161,3.0,791,1460
4226,4.5,791,1463
4262,4.5,791,1470
4306,4.5,791,1474
4467,3.5,791,1495
4489,4.5,791,1497
4571,4.5,791,1501
4623,3.5,791,1503
4734,4.0,791,1516
4776,4.0,791,1517
4878,4.5,791,1527
4886,4.5,791,1530
4896,3.5,791,1533
4901,3.5,791,1534
4963,2.0,791,1537
4973,3.5,791,1538
4979,4.5,791,1541
4993,5.0,791,1544
4995,2.5,791,1545
5010,3.5,791,1547
5110,3.0,791,1558
5151,3.5,791,1560
5225,4.5,791,1565
5254,3.5,791,1566
5299,4.0,791,1572
5349,4.0,791,1575
5378,4.0,791,1577
5388,3.5,791,1578
5418,3.0,791,1580
5444,2.0,791,1581
5445,4.0,791,1582
5449,1.0,791,1583
5452,0.5,791,1584
5459,2.0,791,1585
5464,3.5,791,1587
5507,3.0,791,1592
5528,2.0,791,1593
5618,4.0,791,1599
5620,2.5,791,1600
5630,2.0,791,1601
5669,3.0,791,1602
5673,4.0,791,1603
5679,4.5,791,1604
5785,3.5,791,1608
5810,3.5,791,1610
5816,3.0,791,1612
5881,2.0,791,1615
5900,1.5,791,1616
5902,4.5,791,1617
5903,4.5,791,1618
5944,2.5,791,1619
5952,4.5,791,1621
5956,4.0,791,1623
5989,4.0,791,1626
5991,4.5,791,1627
5992,3.5,791,1628
6059,3.5,791,1632
6188,3.5,791,1637
6218,3.0,791,1638
6281,4.5,791,1640
6283,3.5,791,1641
6296,4.0,791,1643
6323,4.0,791,1645
6333,3.5,791,1647
6365,3.5,791,1649
6377,4.5,791,1651
6378,3.5,791,1652
6502,3.0,791,1657
6534,1.0,791,1659
6537,4.5,791,1660
6539,3.5,791,1661
6541,2.0,791,1662
6565,2.0,791,1666
6595,1.0,791,1669
6618,5.0,791,1670
6620,4.0,791,1671
6709,0.5,791,1675
6711,5.0,791,1676
6755,4.0,791,1679
6787,4.0,791,1682
6863,4.0,791,1685
6867,4.0,791,1686
6870,4.0,791,1687
6873,5.0,791,1688
6874,4.5,791,1689
6934,4.0,791,1693
6936,4.5,791,1694
6942,3.5,791,1695
6947,3.0,791,1697
6953,3.0,791,1698
6957,3.5,791,1699
7143,2.5,791,1706
7147,4.0,791,1707
7153,5.0,791,1708
7160,4.0,791,1711
7163,3.0,791,1713
7318,0.5,791,1718
7325,4.0,791,1721
7361,3.5,791,1724
7367,3.5,791,1725
7373,3.5,791,1727
7438,5.0,791,1729
7458,3.5,791,1734
7482,5.0,791,1735
8360,4.5,791,1740
8368,3.5,791,1743
8376,3.5,791,1745
8464,4.0,791,1746
8528,3.0,791,1747
8622,4.0,791,1750
8636,4.0,791,1752
8644,3.0,791,1756
8784,4.0,791,1760
8798,3.0,791,1761
8807,4.5,791,1762
8873,4.5,791,1766
8917,4.0,791,1771
8949,4.5,791,1772
8957,3.5,791,1774
8961,4.0,791,1776
8970,3.0,791,1777
30810,4.0,791,1796
32587,5.0,791,1804
33493,4.5,791,1808
33794,4.0,791,1812
48780,2.5,791,1873
17,4.0,792,14
25,4.0,792,22
50,5.0,792,39
82,5.0,792,56
111,5.0,792,72
125,5.0,792,76
150,4.0,792,84
260,5.0,792,146
272,3.0,792,152
314,4.0,792,172
541,4.0,792,288
593,3.0,792,309
608,4.0,792,316
714,4.0,792,339
720,4.0,792,341
745,4.0,792,349
750,5.0,792,351
800,5.0,792,366
838,4.0,792,376
858,5.0,792,380
898,3.0,792,386
899,2.0,792,387
